id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-17T17:23:00.000Z,2.5068249661055428e-05,1151956267.5670009,-23.656,-0.38870897,2.58136622,-7.14029433,32.04030941,90.84303424,90.97830446,14771729398.30281,0.488,14778045662.67,,2024-11-17T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-11-18 00:25:16.550180
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,407357195.36420256,447360295.36420256,False,,12,,,,2024-11-17T17:23:00.000Z,35.878035260411394,1093627322.9356532,30.0686,-1.67679984,3.01074447,9.4484791,28.31338915,55.56128602,73.27132278,14615175818.859152,0.4831,25679657777.88,,2024-11-17T17:23:00.000Z,,,,,,,2024-11-18 00:25:16.550180
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545941112.7278156,5115453668.215271,True,,13,3414166606.0,18713282932.56271,,2024-11-17T17:23:00.000Z,5.481069054941928,397722770.66732717,-12.6617,0.22754152,-3.45268682,0.63353013,4.48176192,-0.0548603,-19.86323937,13954479048.67685,0.4613,28038154802.84,,2024-11-17T17:23:00.000Z,,,,,,,2024-11-18 00:25:16.550180
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-17T17:23:00.000Z,3.824585979611354,1825651090.2963955,-19.5301,-0.29693097,4.0093171,26.72540797,79.81868418,225.89679108,348.72578961,10883818211.799397,0.3597,38245859796.11,,2024-11-17T17:23:00.000Z,,,,,,,2024-11-18 00:25:16.550180
24478,Pepe,PEPE,pepe,472,2023-04-17T06:18:08.000Z,['memes'],420690000000000.0,420689899999994.8,420689899999994.8,False,,15,,,,2024-11-17T17:23:00.000Z,2.231908375808493e-05,4514947949.435817,-26.0347,2.71858435,6.42099046,77.06816656,109.9168679,215.09285262,200.49999499,9389413114.280258,0.3104,9389415346.19,,2024-11-17T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,,2024-11-18 00:25:16.550180
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783550.0,19783550.0,False,,1,,,,2024-11-17T17:24:00.000Z,90384.69581955351,42683394420.69368,-25.2005,0.19871217,-0.52400952,13.25074878,31.49589187,51.46669246,53.61463065,1788130148980.928,59.1085,1898078612210.62,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
1027,Ethereum,ETH,ethereum,9561,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120422508.55189973,120422508.55189973,True,,2,,,,2024-11-17T17:24:00.000Z,3091.4349394126743,26317977526.14807,-12.7518,0.10477894,-2.0013097,-3.82708141,16.78868993,34.59585542,19.00810926,372278350429.0644,12.3061,372278350429.06,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
825,Tether USDt,USDT,tether,103707,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127537303558.54819,129825664180.7598,True,,3,,,,2024-11-17T17:24:00.000Z,1.0001699976392913,129633477871.23756,-11.9322,0.01388505,-0.00751301,-0.06693004,0.03180881,0.01468971,-0.02046052,127558984599.0747,4.2156,129847734237.19,,2024-11-17T17:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-11-18 00:26:16.883119
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,472119875.4535705,588589590.6214832,True,,4,,,,2024-11-17T17:24:00.000Z,232.4478731928254,9163499910.272728,68.5639,-0.55130091,8.30189764,10.14281228,49.47926464,81.30929513,60.75007957,109743260941.24408,3.6268,136816398523.4,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098748.7558099,144098748.7558099,False,,5,,,,2024-11-17T17:24:00.000Z,621.0979201325085,2414545301.62937,10.4212,-0.34287395,-0.82651577,-2.85443939,3.3738964,15.10777588,12.60752848,89499433145.93044,2.9578,89499433145.93,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-17T17:24:00.000Z,1.0788153200330353,14627061760.599255,-30.8446,-0.17459427,-5.35113038,77.63126345,97.23592069,90.47969336,81.13174557,61418296245.822044,2.0289,107881532003.3,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146831026383.70526,146831026383.70526,True,,7,,,,2024-11-17T17:24:00.000Z,0.36794214810659287,7513594006.24577,-17.6889,1.33335012,-0.68492539,39.03355733,164.39863672,266.59247658,265.3411089,54025323256.31633,1.7859,54025323256.32,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
3408,USDC,USDC,usd-coin,23122,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37181296880.21434,37181296880.21434,False,,8,,,,2024-11-17T17:24:00.000Z,1.0001300060311293,7542645140.970837,-11.8065,0.01605862,0.02032374,0.0229058,0.02966941,0.01008372,-0.00331851,37186130673.05398,1.2289,37186130673.05,,2024-11-17T17:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-11-18 00:26:16.883119
2010,Cardano,ADA,cardano,1352,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35033776787.310196,44995037803.61046,False,,9,,,,2024-11-17T17:25:00.000Z,0.7408722947489784,2701812622.804307,-52.7229,1.92348927,-1.53614078,19.93660686,110.61412218,124.91272527,122.17517682,25955554602.137997,0.8574,33339253263.7,,2024-11-17T17:25:00.000Z,,,,,,,2024-11-18 00:26:16.883119
1958,TRON,TRX,tron,1069,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86376355344.86737,86376365753.40936,True,,10,,,,2024-11-17T17:25:00.000Z,0.19750841532188224,757600081.5333152,-34.0774,0.51628916,-2.91544419,18.71155794,23.9332975,32.40515892,41.51562493,17060057065.444548,0.5638,17060059121.22,,2024-11-17T17:25:00.000Z,,,,,,,2024-11-18 00:26:16.883119
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-17T17:24:00.000Z,2.5127290394000457e-05,1153030627.69805,-23.5782,-0.11211166,2.81444574,-6.56511937,32.38857966,91.18273209,91.16785102,14806519770.28065,0.4891,14812850910.71,,2024-11-17T17:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-11-18 00:26:16.883119
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,407357195.36420256,447360295.36420256,False,,12,,,,2024-11-17T17:24:00.000Z,35.88055086887973,1093714881.7349942,30.0722,-1.60326696,3.01295887,9.38193457,28.18715593,55.51808084,73.00670866,14616200570.069448,0.4832,25681458321.42,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545941112.7278156,5115453668.215271,True,,13,3414166606.0,18715084815.802944,,2024-11-17T17:24:00.000Z,5.481596821582568,397782421.80700356,-12.6534,0.22278644,-3.44910883,0.57606422,4.58860391,-0.02485599,-19.79086059,13955822711.46518,0.4613,28040854568.64,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-17T17:24:00.000Z,3.8248327308316723,1825417994.555043,-19.4672,-0.29783566,3.90876112,26.54495015,80.12661549,225.87832598,348.11911834,10884520404.256254,0.3594,38248327308.32,,2024-11-17T17:24:00.000Z,,,,,,,2024-11-18 00:26:16.883119
24478,Pepe,PEPE,pepe,472,2023-04-17T06:18:08.000Z,['memes'],420690000000000.0,420689899999994.8,420689899999994.8,False,,15,,,,2024-11-17T17:24:00.000Z,2.2310961246178166e-05,4517730213.433654,-25.8761,2.65929121,6.24758418,76.42335646,110.61787051,214.74749359,198.87095591,9385996055.558453,0.3103,9385998286.65,,2024-11-17T17:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,,2024-11-18 00:26:16.883119
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783550.0,19783550.0,False,,1,,,,2024-11-17T17:39:00.000Z,90593.95230384017,42837185918.986534,-24.4233,0.2608714,-0.22784938,12.84593766,31.70984222,51.40266453,53.12496652,1792269985100.6372,59.0144,1902472998380.64,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
1027,Ethereum,ETH,ethereum,9561,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120422508.55189973,120422508.55189973,True,,2,,,,2024-11-17T17:39:00.000Z,3114.3688693108206,26406489852.230503,-12.4946,0.71691258,-1.47838263,-3.64266288,17.63416364,35.3026121,18.77099018,375040111798.3526,12.349,375040111798.35,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
825,Tether USDt,USDT,tether,103707,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127537303558.54819,129825664180.7598,True,,3,,,,2024-11-17T17:39:00.000Z,1.0001106962670423,129752244357.5652,-11.6723,0.0102649,-0.02177876,-0.06858381,0.02064234,0.01109869,-0.01019172,127551421461.96075,4.1976,129840035397.15,,2024-11-17T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-11-18 00:41:32.321427
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,472119875.4535705,588589590.6214832,True,,4,,,,2024-11-17T17:39:00.000Z,234.1182293096516,9190044967.269043,69.3093,-0.1812437,8.64291438,10.11681286,50.44779715,81.7930506,61.44338724,110531869263.08318,3.6375,137799552746.39,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098748.7558099,144098748.7558099,False,,5,,,,2024-11-17T17:39:00.000Z,624.1474471259221,2429951058.473032,10.9374,0.18978827,-0.61174072,-2.73817351,3.90017886,15.44824854,12.56135639,89938866169.9784,2.9598,89938866169.98,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-17T17:39:00.000Z,1.079774462478107,14522289530.329311,-31.4767,0.01553903,-4.50251403,77.39005832,97.18938795,89.85463741,79.93119622,61472901416.641785,2.023,107977446247.81,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146831026383.70526,146831026383.70526,True,,7,,,,2024-11-17T17:39:00.000Z,0.3680972508455348,7540760636.959065,-17.4108,0.99907321,-1.25414786,35.58393461,165.14905979,265.11740384,261.88760161,54048097150.67009,1.7797,54048097150.67,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
3408,USDC,USDC,usd-coin,23123,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37181296880.21434,37181296880.21434,False,,8,,,,2024-11-17T17:39:00.000Z,1.0001337775900623,7560720755.27731,-10.8316,0.0179458,0.01265964,0.02104839,0.02933788,0.02131127,0.01268302,37186270904.50636,1.2238,37186270904.51,,2024-11-17T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-11-18 00:41:32.321427
2010,Cardano,ADA,cardano,1352,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35033776787.310196,44995037803.61046,False,,9,,,,2024-11-17T17:39:00.000Z,0.7392366716722314,2682028132.2645698,-53.0191,1.77393887,-1.76705963,19.06768542,110.028553,123.56248182,119.64586517,25898252548.35907,0.8523,33265650225.25,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
1958,TRON,TRX,tron,1069,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86376355344.86737,86376365753.40936,True,,10,,,,2024-11-17T17:39:00.000Z,0.19800201074168625,754698829.7523353,-34.4686,0.62190802,-2.5994123,18.84100316,24.3489189,32.71077188,41.39630981,17102692038.822138,0.5628,17102694099.73,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-17T17:39:00.000Z,2.51322465763654e-05,1159147318.8423889,-23.1699,-0.12058081,2.47854723,-8.73560605,32.76488598,90.46757181,89.68647408,14809440252.79273,0.4874,14815772642.0,,2024-11-17T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-11-18 00:41:32.321427
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,407357195.36420256,447360295.36420256,False,,12,,,,2024-11-17T17:39:00.000Z,36.003157351298874,1094462965.6892524,30.1368,-0.34130058,3.02629675,9.44232814,28.78864838,55.77728071,71.66283407,14666145202.881182,0.4832,25769213754.15,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545941112.7278156,5115453668.215271,True,,13,3414166606.0,18749339005.984966,,2024-11-17T17:39:00.000Z,5.4916297795881395,397173067.01175094,-12.8674,0.36843803,-3.4734188,0.65973197,4.86310131,0.15988873,-19.65355493,13981366031.733837,0.4604,28092177700.47,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-17T17:39:00.000Z,3.8702504520492553,1833345056.9030902,-19.2436,0.48235508,4.89751531,27.07857774,83.31047607,230.18153557,339.83046292,11013767916.003025,0.3624,38702504520.49,,2024-11-17T17:39:00.000Z,,,,,,,2024-11-18 00:41:32.321427
24478,Pepe,PEPE,pepe,472,2023-04-17T06:18:08.000Z,['memes'],420690000000000.0,420689899999994.8,420689899999994.8,False,,15,,,,2024-11-17T17:39:00.000Z,2.2378112326210567e-05,4568190014.742584,-24.682,3.30673353,5.71718591,75.2740382,110.42916591,213.77339082,191.9373589,9414245836.702175,0.3102,9414248074.51,,2024-11-17T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,,2024-11-18 00:41:32.321427
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783550.0,19783550.0,False,,1,,,,2024-11-17T17:40:00.000Z,90483.10593597284,42833162419.651054,-24.4204,0.13766976,-0.39706186,12.76090453,31.58870057,51.0266032,53.02994885,1790077050439.6155,58.9035,1900145224655.43,,2024-11-17T17:40:00.000Z,,,,,,,2024-11-18 00:42:33.150427
1027,Ethereum,ETH,ethereum,9561,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120422508.55189973,120422508.55189973,True,,2,,,,2024-11-17T17:40:00.000Z,3111.647680546684,26406821885.67011,-12.4903,0.65488976,-1.60988882,-3.57434443,17.55968886,35.02271222,18.76668573,374712419421.132,12.3301,374712419421.13,,2024-11-17T17:40:00.000Z,,,,,,,2024-11-18 00:42:33.150427
825,Tether USDt,USDT,tether,103707,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127537303558.54819,129825664180.7598,True,,3,,,,2024-11-17T17:41:00.000Z,1.0000032284822333,129755321574.6551,-11.6348,-0.00361714,-0.01355461,-0.07821399,0.00860777,-0.00441963,-0.02760975,127537715310.46681,4.1972,129826083320.61,,2024-11-17T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-11-18 00:42:33.150427
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,472119310.765051,588589025.9329638,True,,4,,,,2024-11-17T17:41:00.000Z,234.48384826804576,9195460913.36149,69.4313,0.04484881,8.81791614,10.32496877,50.63191246,82.03509095,61.93210263,110704352829.84656,3.6432,138014619849.1,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
